slug,maker,models,group,setting,rate_hz,deviation_pct,measured_hz,speed_error_pct,wow_pct,flutter_pct,scrape_pct,total_rms_pct,peak_pct
aw_chromeoxide,Airwindows,cassette tape,aw-tape,intense_1,1.26,2e-06,3150.0,0.0,4e-05,0.00458,0.14329,0.10996,0.47224
aw_chromeoxide,Airwindows,cassette tape,aw-tape,intense_1,1.587,4e-06,3150.0,0.0,4e-05,0.00458,0.14329,0.10996,0.47224
aw_chromeoxide,Airwindows,cassette tape,aw-tape,intense_1,10.079,0.000103,3150.0,0.0,4e-05,0.00458,0.14329,0.10996,0.47224
aw_chromeoxide,Airwindows,cassette tape,aw-tape,intense_1,101.594,0.004188,3150.0,0.0,4e-05,0.00458,0.14329,0.10996,0.47224
aw_chromeoxide,Airwindows,cassette tape,aw-tape,intense_1,12.699,0.000185,3150.0,0.0,4e-05,0.00458,0.14329,0.10996,0.47224
aw_chromeoxide,Airwindows,cassette tape,aw-tape,intense_1,128.0,0.005935,3150.0,0.0,4e-05,0.00458,0.14329,0.10996,0.47224
aw_chromeoxide,Airwindows,cassette tape,aw-tape,intense_1,16.0,0.000222,3150.0,0.0,4e-05,0.00458,0.14329,0.10996,0.47224
aw_chromeoxide,Airwindows,cassette tape,aw-tape,intense_1,161.27,0.008264,3150.0,0.0,4e-05,0.00458,0.14329,0.10996,0.47224
aw_chromeoxide,Airwindows,cassette tape,aw-tape,intense_1,2.0,1.6e-05,3150.0,0.0,4e-05,0.00458,0.14329,0.10996,0.47224
aw_chromeoxide,Airwindows,cassette tape,aw-tape,intense_1,2.52,1.6e-05,3150.0,0.0,4e-05,0.00458,0.14329,0.10996,0.47224
aw_chromeoxide,Airwindows,cassette tape,aw-tape,intense_1,20.159,0.000236,3150.0,0.0,4e-05,0.00458,0.14329,0.10996,0.47224
aw_chromeoxide,Airwindows,cassette tape,aw-tape,intense_1,203.187,0.011794,3150.0,0.0,4e-05,0.00458,0.14329,0.10996,0.47224
aw_chromeoxide,Airwindows,cassette tape,aw-tape,intense_1,25.398,0.000497,3150.0,0.0,4e-05,0.00458,0.14329,0.10996,0.47224
aw_chromeoxide,Airwindows,cassette tape,aw-tape,intense_1,3.175,1.8e-05,3150.0,0.0,4e-05,0.00458,0.14329,0.10996,0.47224
aw_chromeoxide,Airwindows,cassette tape,aw-tape,intense_1,32.0,0.000644,3150.0,0.0,4e-05,0.00458,0.14329,0.10996,0.47224
aw_chromeoxide,Airwindows,cassette tape,aw-tape,intense_1,4.0,4.6e-05,3150.0,0.0,4e-05,0.00458,0.14329,0.10996,0.47224
aw_chromeoxide,Airwindows,cassette tape,aw-tape,intense_1,40.317,0.001084,3150.0,0.0,4e-05,0.00458,0.14329,0.10996,0.47224
aw_chromeoxide,Airwindows,cassette tape,aw-tape,intense_1,5.04,3.7e-05,3150.0,0.0,4e-05,0.00458,0.14329,0.10996,0.47224
aw_chromeoxide,Airwindows,cassette tape,aw-tape,intense_1,50.797,0.001625,3150.0,0.0,4e-05,0.00458,0.14329,0.10996,0.47224
aw_chromeoxide,Airwindows,cassette tape,aw-tape,intense_1,6.35,7e-05,3150.0,0.0,4e-05,0.00458,0.14329,0.10996,0.47224
aw_chromeoxide,Airwindows,cassette tape,aw-tape,intense_1,64.0,0.001972,3150.0,0.0,4e-05,0.00458,0.14329,0.10996,0.47224
aw_chromeoxide,Airwindows,cassette tape,aw-tape,intense_1,8.0,8.9e-05,3150.0,0.0,4e-05,0.00458,0.14329,0.10996,0.47224
aw_chromeoxide,Airwindows,cassette tape,aw-tape,intense_1,80.635,0.002714,3150.0,0.0,4e-05,0.00458,0.14329,0.10996,0.47224
aw_chromeoxide,Airwindows,cassette tape,aw-tape,matched_thd_1_pct,0.198,1.7e-05,3150.001,0.0,4e-05,0.00436,0.14334,0.11008,0.47564
aw_chromeoxide,Airwindows,cassette tape,aw-tape,matched_thd_1_pct,0.397,3e-06,3150.001,0.0,4e-05,0.00436,0.14334,0.11008,0.47564
aw_chromeoxide,Airwindows,cassette tape,aw-tape,matched_thd_1_pct,0.5,1e-06,3150.001,0.0,4e-05,0.00436,0.14334,0.11008,0.47564
aw_chromeoxide,Airwindows,cassette tape,aw-tape,matched_thd_1_pct,0.794,2e-06,3150.001,0.0,4e-05,0.00436,0.14334,0.11008,0.47564
aw_chromeoxide,Airwindows,cassette tape,aw-tape,matched_thd_1_pct,1.0,5e-06,3150.001,0.0,4e-05,0.00436,0.14334,0.11008,0.47564
aw_chromeoxide,Airwindows,cassette tape,aw-tape,matched_thd_1_pct,1.26,3e-06,3150.001,0.0,4e-05,0.00436,0.14334,0.11008,0.47564
aw_chromeoxide,Airwindows,cassette tape,aw-tape,matched_thd_1_pct,1.587,2e-06,3150.001,0.0,4e-05,0.00436,0.14334,0.11008,0.47564
aw_chromeoxide,Airwindows,cassette tape,aw-tape,matched_thd_1_pct,10.079,0.000113,3150.001,0.0,4e-05,0.00436,0.14334,0.11008,0.47564
aw_chromeoxide,Airwindows,cassette tape,aw-tape,matched_thd_1_pct,101.594,0.003595,3150.001,0.0,4e-05,0.00436,0.14334,0.11008,0.47564
aw_chromeoxide,Airwindows,cassette tape,aw-tape,matched_thd_1_pct,12.699,0.000128,3150.001,0.0,4e-05,0.00436,0.14334,0.11008,0.47564
aw_chromeoxide,Airwindows,cassette tape,aw-tape,matched_thd_1_pct,128.0,0.00505,3150.001,0.0,4e-05,0.00436,0.14334,0.11008,0.47564
aw_chromeoxide,Airwindows,cassette tape,aw-tape,matched_thd_1_pct,16.0,0.000226,3150.001,0.0,4e-05,0.00436,0.14334,0.11008,0.47564
aw_chromeoxide,Airwindows,cassette tape,aw-tape,matched_thd_1_pct,161.27,0.007958,3150.001,0.0,4e-05,0.00436,0.14334,0.11008,0.47564
aw_chromeoxide,Airwindows,cassette tape,aw-tape,matched_thd_1_pct,2.0,8e-06,3150.001,0.0,4e-05,0.00436,0.14334,0.11008,0.47564
aw_chromeoxide,Airwindows,cassette tape,aw-tape,matched_thd_1_pct,2.52,1.8e-05,3150.001,0.0,4e-05,0.00436,0.14334,0.11008,0.47564
aw_chromeoxide,Airwindows,cassette tape,aw-tape,matched_thd_1_pct,20.159,0.000326,3150.001,0.0,4e-05,0.00436,0.14334,0.11008,0.47564
aw_chromeoxide,Airwindows,cassette tape,aw-tape,matched_thd_1_pct,203.187,0.011363,3150.001,0.0,4e-05,0.00436,0.14334,0.11008,0.47564
aw_chromeoxide,Airwindows,cassette tape,aw-tape,matched_thd_1_pct,25.398,0.000571,3150.001,0.0,4e-05,0.00436,0.14334,0.11008,0.47564
aw_chromeoxide,Airwindows,cassette tape,aw-tape,matched_thd_1_pct,3.175,1.3e-05,3150.001,0.0,4e-05,0.00436,0.14334,0.11008,0.47564
aw_chromeoxide,Airwindows,cassette tape,aw-tape,matched_thd_1_pct,32.0,0.00084,3150.001,0.0,4e-05,0.00436,0.14334,0.11008,0.47564
aw_chromeoxide,Airwindows,cassette tape,aw-tape,matched_thd_1_pct,4.0,3.5e-05,3150.001,0.0,4e-05,0.00436,0.14334,0.11008,0.47564
aw_chromeoxide,Airwindows,cassette tape,aw-tape,matched_thd_1_pct,40.317,0.001075,3150.001,0.0,4e-05,0.00436,0.14334,0.11008,0.47564
aw_chromeoxide,Airwindows,cassette tape,aw-tape,matched_thd_1_pct,5.04,4.9e-05,3150.001,0.0,4e-05,0.00436,0.14334,0.11008,0.47564
aw_chromeoxide,Airwindows,cassette tape,aw-tape,matched_thd_1_pct,50.797,0.001476,3150.001,0.0,4e-05,0.00436,0.14334,0.11008,0.47564
aw_chromeoxide,Airwindows,cassette tape,aw-tape,matched_thd_1_pct,6.35,3.6e-05,3150.001,0.0,4e-05,0.00436,0.14334,0.11008,0.47564
aw_chromeoxide,Airwindows,cassette tape,aw-tape,matched_thd_1_pct,64.0,0.002025,3150.001,0.0,4e-05,0.00436,0.14334,0.11008,0.47564
aw_chromeoxide,Airwindows,cassette tape,aw-tape,matched_thd_1_pct,8.0,7.7e-05,3150.001,0.0,4e-05,0.00436,0.14334,0.11008,0.47564
aw_chromeoxide,Airwindows,cassette tape,aw-tape,matched_thd_1_pct,80.635,0.002512,3150.001,0.0,4e-05,0.00436,0.14334,0.11008,0.47564
aw_dubly2,Airwindows,companding noise reduction,aw-tape,matched_thd_3_pct,0.198,0.0,3150.0,-0.0,0.0,0.0,0.01499,0.01141,0.01701
aw_dubly2,Airwindows,companding noise reduction,aw-tape,matched_thd_3_pct,0.397,0.0,3150.0,-0.0,0.0,0.0,0.01499,0.01141,0.01701
aw_dubly2,Airwindows,companding noise reduction,aw-tape,matched_thd_3_pct,0.5,0.0,3150.0,-0.0,0.0,0.0,0.01499,0.01141,0.01701
aw_dubly2,Airwindows,companding noise reduction,aw-tape,matched_thd_3_pct,0.794,0.0,3150.0,-0.0,0.0,0.0,0.01499,0.01141,0.01701
aw_dubly2,Airwindows,companding noise reduction,aw-tape,matched_thd_3_pct,1.0,0.0,3150.0,-0.0,0.0,0.0,0.01499,0.01141,0.01701
aw_dubly2,Airwindows,companding noise reduction,aw-tape,matched_thd_3_pct,1.26,0.0,3150.0,-0.0,0.0,0.0,0.01499,0.01141,0.01701
aw_dubly2,Airwindows,companding noise reduction,aw-tape,matched_thd_3_pct,1.587,0.0,3150.0,-0.0,0.0,0.0,0.01499,0.01141,0.01701
aw_dubly2,Airwindows,companding noise reduction,aw-tape,matched_thd_3_pct,10.079,0.0,3150.0,-0.0,0.0,0.0,0.01499,0.01141,0.01701
aw_dubly2,Airwindows,companding noise reduction,aw-tape,matched_thd_3_pct,101.594,0.0,3150.0,-0.0,0.0,0.0,0.01499,0.01141,0.01701
aw_dubly2,Airwindows,companding noise reduction,aw-tape,matched_thd_3_pct,12.699,0.0,3150.0,-0.0,0.0,0.0,0.01499,0.01141,0.01701
aw_dubly2,Airwindows,companding noise reduction,aw-tape,matched_thd_3_pct,128.0,0.0,3150.0,-0.0,0.0,0.0,0.01499,0.01141,0.01701
aw_dubly2,Airwindows,companding noise reduction,aw-tape,matched_thd_3_pct,16.0,0.0,3150.0,-0.0,0.0,0.0,0.01499,0.01141,0.01701
aw_dubly2,Airwindows,companding noise reduction,aw-tape,matched_thd_3_pct,161.27,0.0,3150.0,-0.0,0.0,0.0,0.01499,0.01141,0.01701
aw_dubly2,Airwindows,companding noise reduction,aw-tape,matched_thd_3_pct,2.0,0.0,3150.0,-0.0,0.0,0.0,0.01499,0.01141,0.01701
aw_dubly2,Airwindows,companding noise reduction,aw-tape,matched_thd_3_pct,2.52,0.0,3150.0,-0.0,0.0,0.0,0.01499,0.01141,0.01701
aw_dubly2,Airwindows,companding noise reduction,aw-tape,matched_thd_3_pct,20.159,0.0,3150.0,-0.0,0.0,0.0,0.01499,0.01141,0.01701
aw_dubly2,Airwindows,companding noise reduction,aw-tape,matched_thd_3_pct,203.187,0.0,3150.0,-0.0,0.0,0.0,0.01499,0.01141,0.01701
aw_dubly2,Airwindows,companding noise reduction,aw-tape,matched_thd_3_pct,25.398,0.0,3150.0,-0.0,0.0,0.0,0.01499,0.01141,0.01701
aw_dubly2,Airwindows,companding noise reduction,aw-tape,matched_thd_3_pct,3.175,0.0,3150.0,-0.0,0.0,0.0,0.01499,0.01141,0.01701
aw_dubly2,Airwindows,companding noise reduction,aw-tape,matched_thd_3_pct,32.0,0.0,3150.0,-0.0,0.0,0.0,0.01499,0.01141,0.01701
aw_dubly2,Airwindows,companding noise reduction,aw-tape,matched_thd_3_pct,4.0,0.0,3150.0,-0.0,0.0,0.0,0.01499,0.01141,0.01701
aw_dubly2,Airwindows,companding noise reduction,aw-tape,matched_thd_3_pct,40.317,0.0,3150.0,-0.0,0.0,0.0,0.01499,0.01141,0.01701
aw_dubly2,Airwindows,companding noise reduction,aw-tape,matched_thd_3_pct,5.04,0.0,3150.0,-0.0,0.0,0.0,0.01499,0.01141,0.01701
aw_dubly2,Airwindows,companding noise reduction,aw-tape,matched_thd_3_pct,50.797,0.0,3150.0,-0.0,0.0,0.0,0.01499,0.01141,0.01701
aw_dubly2,Airwindows,companding noise reduction,aw-tape,matched_thd_3_pct,6.35,0.0,3150.0,-0.0,0.0,0.0,0.01499,0.01141,0.01701
aw_dubly2,Airwindows,companding noise reduction,aw-tape,matched_thd_3_pct,64.0,0.0,3150.0,-0.0,0.0,0.0,0.01499,0.01141,0.01701
aw_dubly2,Airwindows,companding noise reduction,aw-tape,matched_thd_3_pct,8.0,0.0,3150.0,-0.0,0.0,0.0,0.01499,0.01141,0.01701
aw_dubly2,Airwindows,companding noise reduction,aw-tape,matched_thd_3_pct,80.635,0.0,3150.0,-0.0,0.0,0.0,0.01499,0.01141,0.01701
aw_dubly2,Airwindows,companding noise reduction,aw-tape,tapedrv_0,0.198,0.0,3150.0,-0.0,0.0,0.0,0.00726,0.00553,0.0091
aw_dubly2,Airwindows,companding noise reduction,aw-tape,tapedrv_0,0.397,0.0,3150.0,-0.0,0.0,0.0,0.00726,0.00553,0.0091
aw_dubly2,Airwindows,companding noise reduction,aw-tape,tapedrv_0,0.5,0.0,3150.0,-0.0,0.0,0.0,0.00726,0.00553,0.0091
aw_dubly2,Airwindows,companding noise reduction,aw-tape,tapedrv_0,0.794,0.0,3150.0,-0.0,0.0,0.0,0.00726,0.00553,0.0091
aw_dubly2,Airwindows,companding noise reduction,aw-tape,tapedrv_0,1.0,0.0,3150.0,-0.0,0.0,0.0,0.00726,0.00553,0.0091
aw_dubly2,Airwindows,companding noise reduction,aw-tape,tapedrv_0,1.26,0.0,3150.0,-0.0,0.0,0.0,0.00726,0.00553,0.0091
aw_dubly2,Airwindows,companding noise reduction,aw-tape,tapedrv_0,1.587,0.0,3150.0,-0.0,0.0,0.0,0.00726,0.00553,0.0091
aw_dubly2,Airwindows,companding noise reduction,aw-tape,tapedrv_0,10.079,0.0,3150.0,-0.0,0.0,0.0,0.00726,0.00553,0.0091
aw_dubly2,Airwindows,companding noise reduction,aw-tape,tapedrv_0,101.594,0.0,3150.0,-0.0,0.0,0.0,0.00726,0.00553,0.0091
aw_dubly2,Airwindows,companding noise reduction,aw-tape,tapedrv_0,12.699,0.0,3150.0,-0.0,0.0,0.0,0.00726,0.00553,0.0091
aw_dubly2,Airwindows,companding noise reduction,aw-tape,tapedrv_0,128.0,0.0,3150.0,-0.0,0.0,0.0,0.00726,0.00553,0.0091
aw_dubly2,Airwindows,companding noise reduction,aw-tape,tapedrv_0,16.0,0.0,3150.0,-0.0,0.0,0.0,0.00726,0.00553,0.0091
aw_dubly2,Airwindows,companding noise reduction,aw-tape,tapedrv_0,161.27,0.0,3150.0,-0.0,0.0,0.0,0.00726,0.00553,0.0091
aw_dubly2,Airwindows,companding noise reduction,aw-tape,tapedrv_0,2.0,0.0,3150.0,-0.0,0.0,0.0,0.00726,0.00553,0.0091
aw_dubly2,Airwindows,companding noise reduction,aw-tape,tapedrv_0,2.52,0.0,3150.0,-0.0,0.0,0.0,0.00726,0.00553,0.0091
aw_dubly2,Airwindows,companding noise reduction,aw-tape,tapedrv_0,20.159,0.0,3150.0,-0.0,0.0,0.0,0.00726,0.00553,0.0091
aw_dubly2,Airwindows,companding noise reduction,aw-tape,tapedrv_0,203.187,0.0,3150.0,-0.0,0.0,0.0,0.00726,0.00553,0.0091
aw_dubly2,Airwindows,companding noise reduction,aw-tape,tapedrv_0,25.398,0.0,3150.0,-0.0,0.0,0.0,0.00726,0.00553,0.0091
aw_dubly2,Airwindows,companding noise reduction,aw-tape,tapedrv_0,3.175,0.0,3150.0,-0.0,0.0,0.0,0.00726,0.00553,0.0091
aw_dubly2,Airwindows,companding noise reduction,aw-tape,tapedrv_0,32.0,0.0,3150.0,-0.0,0.0,0.0,0.00726,0.00553,0.0091
aw_dubly2,Airwindows,companding noise reduction,aw-tape,tapedrv_0,4.0,0.0,3150.0,-0.0,0.0,0.0,0.00726,0.00553,0.0091
aw_dubly2,Airwindows,companding noise reduction,aw-tape,tapedrv_0,40.317,0.0,3150.0,-0.0,0.0,0.0,0.00726,0.00553,0.0091
aw_dubly2,Airwindows,companding noise reduction,aw-tape,tapedrv_0,5.04,0.0,3150.0,-0.0,0.0,0.0,0.00726,0.00553,0.0091
aw_dubly2,Airwindows,companding noise reduction,aw-tape,tapedrv_0,50.797,0.0,3150.0,-0.0,0.0,0.0,0.00726,0.00553,0.0091
aw_dubly2,Airwindows,companding noise reduction,aw-tape,tapedrv_0,6.35,0.0,3150.0,-0.0,0.0,0.0,0.00726,0.00553,0.0091
aw_dubly2,Airwindows,companding noise reduction,aw-tape,tapedrv_0,64.0,0.0,3150.0,-0.0,0.0,0.0,0.00726,0.00553,0.0091
aw_dubly2,Airwindows,companding noise reduction,aw-tape,tapedrv_0,8.0,0.0,3150.0,-0.0,0.0,0.0,0.00726,0.00553,0.0091
aw_dubly2,Airwindows,companding noise reduction,aw-tape,tapedrv_0,80.635,0.0,3150.0,-0.0,0.0,0.0,0.00726,0.00553,0.0091
aw_dubly2,Airwindows,companding noise reduction,aw-tape,tapedrv_0.5,0.198,0.0,3150.0,-0.0,0.0,0.0,0.01198,0.00912,0.01403
aw_dubly2,Airwindows,companding noise reduction,aw-tape,tapedrv_0.5,0.397,0.0,3150.0,-0.0,0.0,0.0,0.01198,0.00912,0.01403
aw_dubly2,Airwindows,companding noise reduction,aw-tape,tapedrv_0.5,0.5,0.0,3150.0,-0.0,0.0,0.0,0.01198,0.00912,0.01403
